time steps [s],RMS level,dBSPL level,dBA level
0.0,0.021394887939095497,88.33157348632812,80.16246032714844
0.025000226499702214,0.5219259262084961,88.33157348632812,80.16246032714844
0.05000045299940443,0.6760279536247253,90.57868957519531,83.41580200195312
0.07500067949910665,0.7579165697097778,91.57182312011719,85.06890869140625
0.10000090599880886,0.8431305885314941,92.49729919433594,85.75968933105469
0.12500113249851108,0.9211216568946838,93.2657470703125,86.70469665527344
0.1500013589982133,0.9402808547019958,93.44454956054688,87.04043579101562
0.1750015854979155,0.9705781936645508,93.72000885009766,87.37583923339844
0.2000018119976177,1.0300211906433105,94.236328125,87.62017822265625
0.22500203849731992,1.0159358978271484,94.11672973632812,87.5682373046875
0.25000226499702216,1.0250810384750366,94.19456481933594,87.88353729248047
0.27500249149672434,1.0363553762435913,94.28956604003906,87.74394989013672
0.3000027179964266,1.0443353652954102,94.356201171875,88.00048065185547
0.32500294449612877,1.0406208038330078,94.32524871826172,88.15208435058594
0.350003170995831,1.088004231452942,94.71200561523438,88.21742248535156
0.3750033974955332,1.1034040451049805,94.83409118652344,88.23826599121094
0.4000036239952354,1.0912278890609741,94.73770904541016,88.2618408203125
0.42500385049493766,1.1700782775878906,95.34369659423828,88.48214721679688
0.45000407699463985,1.1785924434661865,95.40667724609375,88.26118469238281
0.4750043034943421,1.1626535654067993,95.28840637207031,88.54547119140625
0.5000045299940443,1.1545625925064087,95.22774505615234,88.63641357421875
0.5250047564937464,1.1439765691757202,95.14774322509766,88.6349105834961
0.5500049829934487,1.1324138641357422,95.05950164794922,88.73363494873047
0.5750052094931509,1.1219910383224487,94.97918701171875,88.5744857788086
0.6000054359928532,1.0892117023468018,94.72164916992188,88.53497314453125
0.6250056624925554,1.0810927152633667,94.65666198730469,88.47894287109375
0.6500058889922575,1.071549892425537,94.57965087890625,88.5074462890625
0.6750061154919598,1.0802103281021118,94.64956665039062,88.59202575683594
0.700006341991662,1.0503711700439453,94.40625,88.56045532226562
0.7250065684913642,1.0431338548660278,94.34619903564453,88.43627166748047
0.7500067949910664,1.028282642364502,94.22164916992188,88.47335052490234
0.7750070214907686,1.0023343563079834,93.99964904785156,88.303955078125
0.8000072479904708,0.9734891057014465,93.74602508544922,88.29954528808594
0.8250074744901731,0.9700013399124146,93.71484375,88.33583068847656
0.8500077009898753,1.01580011844635,94.11556243896484,88.43861389160156
0.8750079274895775,0.998288631439209,93.96452331542969,88.43580627441406
0.9000081539892797,0.9883331656455994,93.87747192382812,88.47622680664062
0.9250083804889819,1.0657871961593628,94.5328140258789,88.45549011230469
0.9500086069886842,1.1418726444244385,95.13175201416016,88.53376770019531
0.9750088334883863,1.15511155128479,95.23187255859375,88.5811538696289
1.0000090599880886,1.1265838146209717,95.01466369628906,88.48199462890625
1.0250092864877909,1.1388498544692993,95.10872650146484,88.65538024902344
1.050009512987493,1.0933270454406738,94.75440216064453,88.35911560058594
1.0750097394871951,1.0694187879562378,94.56236267089844,88.36032104492188
1.1000099659868974,1.092411994934082,94.74713134765625,88.57173156738281
1.1250101924865996,1.0671136379241943,94.54360961914062,88.34507751464844
1.1500104189863019,1.0981972217559814,94.79300689697266,88.38136291503906
1.175010645486004,1.0953947305679321,94.77081298828125,88.49293518066406
1.2000108719857063,1.0650291442871094,94.5266342163086,88.4962387084961
1.2250110984854086,1.1274480819702148,95.02133178710938,88.73225402832031
1.2500113249851108,1.0951955318450928,94.76922607421875,88.5116958618164
1.2750115514848128,1.0560781955718994,94.45332336425781,88.38113403320312
1.300011777984515,1.0023590326309204,93.99986267089844,88.09283447265625
1.3250120044842173,0.9806588888168335,93.80975341796875,88.10238647460938
1.3500122309839195,1.0007082223892212,93.98554992675781,88.06637573242188
1.3750124574836218,1.0219995975494385,94.16841125488281,88.29341125488281
1.400012683983324,1.040671467781067,94.32567596435547,88.26138305664062
1.4250129104830263,1.0518723726272583,94.41865539550781,88.30632019042969
1.4500131369827285,1.072283148765564,94.58558654785156,88.47581481933594
1.4750133634824307,1.0670095682144165,94.54277038574219,88.20056915283203
1.5000135899821327,1.0697928667068481,94.56539154052734,88.39857482910156
1.525013816481835,1.111912727355957,94.90081787109375,88.54195404052734
1.5500140429815372,1.1027748584747314,94.82913970947266,88.75213623046875
1.5750142694812395,1.119418978691101,94.9592514038086,88.6483154296875
1.6000144959809417,1.187182068824768,95.4697494506836,88.51033020019531
1.625014722480644,1.1630444526672363,95.29132843017578,88.61383056640625
1.6500149489803462,1.164941430091858,95.30548095703125,88.54449462890625
1.6750151754800484,1.1361638307571411,95.08821105957031,88.5965347290039
1.7000154019797507,1.1282713413238525,95.02767944335938,88.66410827636719
1.7250156284794527,1.0975512266159058,94.78789520263672,88.61469268798828
1.750015854979155,1.0916835069656372,94.7413330078125,88.57575988769531
1.7750160814788571,1.0537000894546509,94.4337387084961,88.61380767822266
1.8000163079785594,1.0425359010696411,94.34121704101562,88.36289978027344
1.8250165344782616,1.0896282196044922,94.72496795654297,88.69369506835938
1.8500167609779639,1.0889817476272583,94.71981048583984,88.71321868896484
1.875016987477666,1.079280972480774,94.64208984375,88.86508178710938
1.9000172139773683,1.0590667724609375,94.47785949707031,88.81786346435547
1.9250174404770706,1.0396276712417603,94.31695556640625,88.65318298339844
1.9500176669767726,1.0259970426559448,94.20231628417969,88.48079681396484
1.9750178934764748,1.0186372995376587,94.1397933959961,88.45460510253906
2.0000181199761773,1.0211049318313599,94.16080474853516,88.41483306884766
2.0250183464758793,1.0192238092422485,94.14479064941406,88.57073974609375
